resume_id,jd_id,resume_category,graph_score,coverage,exact_matches,partial_matches,no_matches,sbert_score,structural_score,yoe_score,edu_score,section_score,resume_yoe,required_yoe,resume_edu_rank,required_edu_rank,label
friend_nishchay_tomar,backend_swe_fullstack,general,0.3808,0.4615,7,5,14,0.3803,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_nishchay_tomar,data_scientist,general,0.1071,0.2143,0,2,11,0.262,0.88,1.0,0.6,1.0,1,0,3,4,0
friend_nishchay_tomar,flutter_developer_fresher,general,0.1667,0.1667,2,0,10,0.3523,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_nishchay_tomar,frontend_developer_fresher,general,0.6818,0.8182,6,3,2,0.5845,1.0,1.0,1.0,1.0,1,0,3,3,1
friend_nishchay_tomar,fullstack_developer_fresher,general,0.4458,0.5833,7,6,10,0.4387,1.0,1.0,1.0,1.0,1,0,3,3,1
friend_nishchay_tomar,fullstack_developer_general,general,0.375,0.4688,9,5,17,0.3059,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_nishchay_tomar,golang_backend_developer,general,0.4643,0.5714,5,2,6,0.3511,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_nishchay_tomar,google_ml_engineer,general,0.25,0.35,3,3,13,0.3871,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_nishchay_tomar,google_swe_early_career,general,0.47,0.6,3,3,4,0.3858,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_nishchay_tomar,google_swe_generalist,general,0.5933,0.7333,6,5,4,0.402,1.0,1.0,1.0,1.0,1,1,3,3,1
friend_nishchay_tomar,java_backend_developer,general,0.23,0.4,2,3,12,0.2972,1.0,1.0,1.0,1.0,1,0,3,3,0
friend_nishchay_tomar,junior_ml_engineer,general,0.18,0.35,1,3,13,0.3887,0.64,0.4,0.6,1.0,1,3,3,4,-1
friend_nishchay_tomar,laravel_developer,general,0.3167,0.3889,4,3,11,0.2803,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_nishchay_tomar,mern_stack_developer,general,0.3955,0.5,6,4,11,0.4171,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_nishchay_tomar,php_fullstack_developer,general,0.2619,0.381,3,4,13,0.405,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_nishchay_tomar,software_engineer_general,general,0.2864,0.4091,4,3,13,0.3558,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_nitesh_kumar_jha,android_developer,general,0.6,0.6,6,0,4,0.3005,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_nitesh_kumar_jha,backend_swe_fullstack,general,0.6423,0.7692,13,6,6,0.4968,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_nitesh_kumar_jha,data_scientist,general,0.3429,0.4286,4,1,8,0.4226,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_nitesh_kumar_jha,flutter_developer_fresher,general,0.4333,0.5,4,2,6,0.3381,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_nitesh_kumar_jha,frontend_developer_fresher,general,0.8364,1.0,7,4,0,0.4844,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_nitesh_kumar_jha,fullstack_developer_fresher,general,0.6083,0.7083,11,6,7,0.4153,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_nitesh_kumar_jha,fullstack_developer_general,general,0.5906,0.7188,14,8,9,0.4157,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_nitesh_kumar_jha,golang_backend_developer,general,0.75,0.8571,9,2,2,0.3416,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_nitesh_kumar_jha,google_ml_engineer,general,0.415,0.55,6,4,9,0.3636,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_nitesh_kumar_jha,google_swe_early_career,general,0.63,0.8,5,2,2,0.3503,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_nitesh_kumar_jha,google_swe_generalist,general,0.8333,1.0,10,4,0,0.3503,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_nitesh_kumar_jha,java_backend_developer,general,0.505,0.7,7,4,6,0.3299,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_nitesh_kumar_jha,junior_ml_engineer,general,0.43,0.65,5,5,7,0.3197,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_nitesh_kumar_jha,laravel_developer,general,0.5056,0.6111,6,5,7,0.2343,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_nitesh_kumar_jha,mern_stack_developer,general,0.5955,0.6364,11,3,8,0.383,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_nitesh_kumar_jha,php_fullstack_developer,general,0.4714,0.619,6,6,8,0.4106,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_nitesh_kumar_jha,software_engineer_general,general,0.5,0.6364,8,5,8,0.3814,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_paras_,android_developer,general,0.3,0.3,3,0,7,0.1553,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_paras_,backend_swe_fullstack,general,0.5962,0.6923,13,5,8,0.4214,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_paras_,data_scientist,general,0.3643,0.5,4,1,7,0.2748,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_paras_,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.1841,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_paras_,frontend_developer_fresher,general,0.6818,0.9091,5,5,1,0.4327,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_paras_,fullstack_developer_fresher,general,0.4708,0.625,8,6,9,0.3287,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_paras_,fullstack_developer_general,general,0.4156,0.5625,9,7,14,0.3205,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_paras_,golang_backend_developer,general,0.6286,0.7143,8,1,4,0.2703,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_paras_,google_ml_engineer,general,0.52,0.7,8,3,6,0.3308,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_paras_,google_swe_early_career,general,0.6,0.7,5,2,3,0.2652,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_paras_,google_swe_generalist,general,0.8,0.8667,11,2,2,0.2751,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_paras_,java_backend_developer,general,0.39,0.5,6,3,10,0.1732,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_paras_,junior_ml_engineer,general,0.5,0.75,7,3,5,0.2896,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_paras_,laravel_developer,general,0.5944,0.7222,8,5,5,0.1975,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_paras_,mern_stack_developer,general,0.4455,0.5455,8,3,10,0.2995,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_paras_,php_fullstack_developer,general,0.3333,0.4762,4,5,11,0.2867,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_paras_,software_engineer_general,general,0.3545,0.4091,7,1,13,0.2863,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pawan_joshi,android_developer,general,0.24,0.3,1,2,7,0.2249,0.68,0.5,0.6,1.0,0,1,3,4,0
friend_pawan_joshi,backend_swe_fullstack,general,0.2385,0.2692,5,2,19,0.2972,0.8,0.5,1.0,1.0,0,1,3,3,0
friend_pawan_joshi,data_scientist,general,0.4786,0.5,6,1,7,0.2876,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pawan_joshi,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.2358,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_pawan_joshi,frontend_developer_fresher,general,0.0909,0.0909,1,0,10,0.2973,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_pawan_joshi,fullstack_developer_fresher,general,0.0833,0.0833,2,0,22,0.1926,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_pawan_joshi,fullstack_developer_general,general,0.1719,0.2188,4,2,25,0.2156,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_pawan_joshi,golang_backend_developer,general,0.4286,0.5,5,1,7,0.2582,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pawan_joshi,google_ml_engineer,general,0.475,0.55,8,2,9,0.3103,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pawan_joshi,google_swe_early_career,general,0.62,0.7,5,2,3,0.2013,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pawan_joshi,google_swe_generalist,general,0.5467,0.6,7,2,6,0.2039,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pawan_joshi,java_backend_developer,general,0.225,0.3,3,2,14,0.2562,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_pawan_joshi,junior_ml_engineer,general,0.475,0.6,7,4,8,0.2823,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_pawan_joshi,laravel_developer,general,0.15,0.1667,2,1,15,0.1705,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_pawan_joshi,mern_stack_developer,general,0.0909,0.0909,2,0,20,0.1789,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_pawan_joshi,php_fullstack_developer,general,0.1429,0.1905,2,1,17,0.2647,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_pawan_joshi,software_engineer_general,general,0.2409,0.2727,5,0,16,0.2694,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_piyush_,android_developer,general,0.27,0.3,2,1,7,0.2507,0.68,0.5,0.6,1.0,0,1,3,4,0
friend_piyush_,backend_swe_fullstack,general,0.5346,0.6538,10,7,9,0.4528,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_piyush_,data_scientist,general,0.1929,0.2143,2,1,11,0.3233,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_piyush_,flutter_developer_fresher,general,0.25,0.25,3,0,9,0.4049,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_piyush_,frontend_developer_fresher,general,0.5455,0.7273,4,4,3,0.5476,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_piyush_,fullstack_developer_fresher,general,0.5542,0.7083,10,6,7,0.5645,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_piyush_,fullstack_developer_general,general,0.5344,0.6562,14,5,11,0.3705,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_piyush_,golang_backend_developer,general,0.55,0.6429,6,2,5,0.3758,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_piyush_,google_ml_engineer,general,0.285,0.4,3,5,12,0.3265,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_piyush_,google_swe_early_career,general,0.47,0.6,3,3,4,0.3306,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_piyush_,google_swe_generalist,general,0.6467,0.7333,8,3,4,0.3605,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_piyush_,java_backend_developer,general,0.505,0.7,7,4,6,0.3664,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_piyush_,junior_ml_engineer,general,0.285,0.35,4,3,13,0.258,0.68,0.5,0.6,1.0,0,3,3,4,0
friend_piyush_,laravel_developer,general,0.5556,0.6667,8,4,6,0.3661,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_piyush_,mern_stack_developer,general,0.4909,0.5909,9,3,9,0.4807,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_piyush_,php_fullstack_developer,general,0.4619,0.7143,6,5,6,0.4885,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_piyush_,software_engineer_general,general,0.4818,0.6364,8,4,8,0.4549,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranav_chugh,android_developer,general,0.47,0.5,4,1,5,0.0517,0.88,1.0,0.6,1.0,1,1,3,4,-1
friend_pranav_chugh,backend_swe_fullstack,general,0.65,0.7692,13,7,6,0.1981,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_pranav_chugh,data_scientist,general,0.6143,0.7143,8,0,4,0.2229,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_pranav_chugh,flutter_developer_fresher,general,0.1667,0.1667,2,0,10,0.0838,0.88,1.0,0.6,1.0,1,0,3,4,0
friend_pranav_chugh,frontend_developer_fresher,general,0.7727,0.9091,7,3,1,0.1629,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_pranav_chugh,fullstack_developer_fresher,general,0.6625,0.7917,12,7,5,0.1279,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_pranav_chugh,fullstack_developer_general,general,0.5938,0.7188,15,6,9,0.1429,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_pranav_chugh,golang_backend_developer,general,0.5214,0.6429,6,2,5,0.0556,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_pranav_chugh,google_ml_engineer,general,0.785,0.85,14,3,3,0.3028,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_pranav_chugh,google_swe_early_career,general,0.62,0.7,5,2,3,0.0722,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_pranav_chugh,google_swe_generalist,general,0.88,0.9333,12,2,1,0.0952,1.0,1.0,1.0,1.0,1,1,3,3,-1
friend_pranav_chugh,java_backend_developer,general,0.595,0.8,9,4,4,0.0791,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_pranav_chugh,junior_ml_engineer,general,0.825,0.9,15,3,2,0.3935,0.64,0.4,0.6,1.0,1,3,3,4,-1
friend_pranav_chugh,laravel_developer,general,0.6667,0.7778,10,4,4,0.1107,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_pranav_chugh,mern_stack_developer,general,0.5864,0.6818,10,5,7,0.1765,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_pranav_chugh,php_fullstack_developer,general,0.5714,0.8095,7,7,4,0.095,0.88,1.0,0.6,1.0,1,0,3,4,-1
friend_pranav_chugh,software_engineer_general,general,0.5909,0.7273,10,4,6,0.1031,1.0,1.0,1.0,1.0,1,0,3,3,-1
friend_pranav_khurana,android_developer,general,0.34,0.4,2,2,6,0.1678,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_pranav_khurana,backend_swe_fullstack,general,0.4077,0.4615,8,4,14,0.5214,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_pranav_khurana,data_scientist,general,0.6786,0.8571,7,3,2,0.5403,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranav_khurana,flutter_developer_fresher,general,0.3917,0.5,3,3,6,0.2475,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranav_khurana,frontend_developer_fresher,general,0.7455,0.9091,6,4,1,0.41,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranav_khurana,fullstack_developer_fresher,general,0.5458,0.625,10,5,9,0.4039,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranav_khurana,fullstack_developer_general,general,0.5031,0.625,11,9,12,0.3284,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranav_khurana,golang_backend_developer,general,0.5071,0.5714,5,3,6,0.3048,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pranav_khurana,google_ml_engineer,general,0.51,0.65,7,4,7,0.3687,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pranav_khurana,google_swe_early_career,general,0.44,0.6,2,3,4,0.3054,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pranav_khurana,google_swe_generalist,general,0.6067,0.7333,6,4,4,0.3142,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pranav_khurana,java_backend_developer,general,0.37,0.45,5,4,11,0.3199,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pranav_khurana,junior_ml_engineer,general,0.54,0.7,8,3,6,0.2946,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_pranav_khurana,laravel_developer,general,0.4778,0.5556,6,4,8,0.2886,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranav_khurana,mern_stack_developer,general,0.5727,0.6364,10,4,8,0.402,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranav_khurana,php_fullstack_developer,general,0.3857,0.4286,6,3,12,0.4544,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranav_khurana,software_engineer_general,general,0.3818,0.4091,7,2,13,0.4464,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pranjal_tomar,android_developer,general,0.4,0.4,4,0,6,0.2817,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_pranjal_tomar,backend_swe_fullstack,general,0.5,0.6154,10,5,10,0.5825,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_pranjal_tomar,data_scientist,general,0.4643,0.5714,5,3,6,0.429,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranjal_tomar,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.3669,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranjal_tomar,frontend_developer_fresher,general,0.6364,0.8182,5,4,2,0.5527,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranjal_tomar,fullstack_developer_fresher,general,0.5375,0.625,10,5,9,0.6271,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranjal_tomar,fullstack_developer_general,general,0.5,0.625,12,7,12,0.4659,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranjal_tomar,golang_backend_developer,general,0.5929,0.7143,7,2,4,0.4187,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pranjal_tomar,google_ml_engineer,general,0.44,0.6,6,5,8,0.4447,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_pranjal_tomar,google_swe_early_career,general,0.73,0.9,6,2,1,0.3958,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pranjal_tomar,google_swe_generalist,general,0.8,0.9333,10,3,1,0.3995,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pranjal_tomar,java_backend_developer,general,0.37,0.55,5,3,9,0.4322,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pranjal_tomar,junior_ml_engineer,general,0.47,0.7,6,5,6,0.3259,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_pranjal_tomar,laravel_developer,general,0.4278,0.5,6,3,9,0.3903,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pranjal_tomar,mern_stack_developer,general,0.4955,0.5455,9,3,10,0.5888,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranjal_tomar,php_fullstack_developer,general,0.4571,0.6667,6,5,7,0.5661,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pranjal_tomar,software_engineer_general,general,0.4682,0.6364,7,5,8,0.5029,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_prasann_kumar,android_developer,general,0.44,0.5,3,2,5,0.261,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_prasann_kumar,backend_swe_fullstack,general,0.4462,0.5,9,4,13,0.5124,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_prasann_kumar,data_scientist,general,0.3214,0.5,2,3,7,0.4584,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,flutter_developer_fresher,general,0.1667,0.1667,2,0,10,0.3439,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,frontend_developer_fresher,general,0.6545,0.9091,4,6,1,0.4175,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_prasann_kumar,fullstack_developer_fresher,general,0.4042,0.5417,6,6,11,0.4423,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_prasann_kumar,fullstack_developer_general,general,0.3812,0.5,8,7,16,0.3795,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,golang_backend_developer,general,0.5071,0.5714,5,3,6,0.3725,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prasann_kumar,google_ml_engineer,general,0.4,0.55,5,4,9,0.38,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prasann_kumar,google_swe_early_career,general,0.47,0.6,3,2,4,0.3301,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prasann_kumar,google_swe_generalist,general,0.74,0.8667,8,4,2,0.3227,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prasann_kumar,java_backend_developer,general,0.355,0.4,5,3,12,0.4777,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prasann_kumar,junior_ml_engineer,general,0.365,0.55,4,4,9,0.3886,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_prasann_kumar,laravel_developer,general,0.4,0.4444,6,2,10,0.3153,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,mern_stack_developer,general,0.35,0.4545,5,4,12,0.4213,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,php_fullstack_developer,general,0.2143,0.2381,4,1,16,0.4489,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prasann_kumar,software_engineer_general,general,0.3045,0.3182,6,1,15,0.3869,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prashant_,android_developer,general,0.5,0.5,5,0,5,0.1891,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_prashant_,backend_swe_fullstack,general,0.5731,0.6923,11,7,8,0.4366,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_prashant_,data_scientist,general,0.3643,0.5,4,1,7,0.1424,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prashant_,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.2318,0.88,1.0,0.6,1.0,0,0,3,4,0
friend_prashant_,frontend_developer_fresher,general,0.7,0.9091,5,5,1,0.2655,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prashant_,fullstack_developer_fresher,general,0.5583,0.6667,10,6,8,0.2724,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prashant_,fullstack_developer_general,general,0.5312,0.6562,13,7,11,0.2453,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prashant_,golang_backend_developer,general,0.6929,0.8571,7,4,2,0.2905,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prashant_,google_ml_engineer,general,0.44,0.6,6,4,8,0.2825,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prashant_,google_swe_early_career,general,0.6,0.8,4,3,2,0.2857,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prashant_,google_swe_generalist,general,0.78,0.9333,9,4,1,0.2465,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_prashant_,java_backend_developer,general,0.42,0.6,6,3,8,0.2407,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_prashant_,junior_ml_engineer,general,0.33,0.5,4,3,10,0.196,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_prashant_,laravel_developer,general,0.4556,0.5556,6,4,8,0.1618,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prashant_,mern_stack_developer,general,0.5409,0.5909,10,3,9,0.2504,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prashant_,php_fullstack_developer,general,0.481,0.7143,6,6,6,0.3144,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_prashant_,software_engineer_general,general,0.4455,0.6364,6,6,8,0.2775,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pratyush_sudarshan,android_developer,general,0.37,0.4,3,1,6,0.208,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_pratyush_sudarshan,backend_swe_fullstack,general,0.5923,0.6923,12,6,8,0.3101,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_pratyush_sudarshan,data_scientist,general,0.3357,0.5,2,5,7,0.1921,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.3789,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,frontend_developer_fresher,general,0.6818,0.8182,6,3,2,0.4577,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_pratyush_sudarshan,fullstack_developer_fresher,general,0.5667,0.6667,10,6,8,0.3778,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_pratyush_sudarshan,fullstack_developer_general,general,0.575,0.6875,14,7,10,0.2566,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,golang_backend_developer,general,0.6429,0.7143,8,1,4,0.2417,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_pratyush_sudarshan,google_ml_engineer,general,0.535,0.7,7,7,6,0.2468,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_pratyush_sudarshan,google_swe_early_career,general,0.62,0.8,4,4,2,0.247,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_pratyush_sudarshan,google_swe_generalist,general,0.76,0.9333,8,6,1,0.2899,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_pratyush_sudarshan,java_backend_developer,general,0.43,0.6,6,3,8,0.2781,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_pratyush_sudarshan,junior_ml_engineer,general,0.465,0.7,5,7,6,0.337,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_pratyush_sudarshan,laravel_developer,general,0.4667,0.5556,6,4,8,0.1686,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,mern_stack_developer,general,0.55,0.5909,10,3,9,0.3128,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,php_fullstack_developer,general,0.3524,0.4762,4,5,11,0.3572,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_pratyush_sudarshan,software_engineer_general,general,0.4773,0.5909,8,4,9,0.2943,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_pritish_yadav,android_developer,general,0.5,0.5,5,0,5,0.284,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_pritish_yadav,backend_swe_fullstack,general,0.6346,0.7692,13,6,6,0.4042,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_pritish_yadav,data_scientist,general,0.3929,0.5,4,3,7,0.3582,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pritish_yadav,flutter_developer_fresher,general,0.2917,0.3333,3,1,8,0.4134,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pritish_yadav,frontend_developer_fresher,general,0.5818,0.7273,4,4,3,0.4678,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pritish_yadav,fullstack_developer_fresher,general,0.4875,0.625,8,6,9,0.5547,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_pritish_yadav,fullstack_developer_general,general,0.525,0.6562,13,6,11,0.3866,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pritish_yadav,golang_backend_developer,general,0.75,0.8571,9,2,2,0.2903,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pritish_yadav,google_ml_engineer,general,0.475,0.6,7,5,8,0.269,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pritish_yadav,google_swe_early_career,general,0.65,0.8,5,2,2,0.3494,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pritish_yadav,google_swe_generalist,general,0.7933,0.9333,9,4,1,0.365,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_pritish_yadav,java_backend_developer,general,0.495,0.65,8,2,7,0.3538,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_pritish_yadav,junior_ml_engineer,general,0.5,0.65,7,6,7,0.304,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_pritish_yadav,laravel_developer,general,0.3833,0.4444,5,3,10,0.3482,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_pritish_yadav,mern_stack_developer,general,0.4636,0.5455,8,3,10,0.47,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_pritish_yadav,php_fullstack_developer,general,0.4619,0.7143,6,5,6,0.4608,0.88,1.0,0.6,1.0,0,0,3,4,1
